ID,titles
615,Le hockey sur glace est loin d'être une priorité... à moins qu'il ne s'arrime à l'histoire.
616,"Dans son point hebdomadaire, l'agence Santé publique France note une ""légère augmentation du nombre de nouvements""."
617,Le présentateur de Secret Story sur TMC a expliqué avoir fréquemment été la victime de remarques à caractère homophobe de la part de ses collègues de l
618,"Selon le quotidien régional Ouest France, une dizaine de jeunes ont pénétré dans l'enceinte du lycée Dupuy-de-Lôme, à Brest"
619,"L'adolescente de 17 ans a été tuée par les djihadistes en Syrie en mars 2019, a annoncé dimanche l'AFP."
620,Météo-France a étendu sa vigilance à 48 départements.
621,"La collision entre un TER et une voiture a fait trois morts, dont un enfant d'une dizaine d'années."
622,"La Warner Bros a annoncé mardi qu'elle allait annuler la projection de son film ""Autant en emporte le vent+"" à l'aube de la"
623,"Un pont piétonnier s'est effondré sur une autoroute en pleine journée en Floride. Il y a ""plusieurs morts"", selon une source polici"
624,"La garde des Sceaux, Nicole Belloubet, revient sur les conclusions du rapport commandé en juin dernier à l'Inspection générale de la justice."
625,Le haut-commissaire aux Retraites a transmis un nouveau document aux partenaires sociaux en vue de la concertation prévue cette semaine.
626,"Le chef de l'exécutif de la Nouvelle-Calédonie, John Cummings, s'est exprimé vendredi dans un entretien accordé au"
627,"Un bâtiment d'ASF, appartenant au concessionnaire autoroutier Vinci, a été incendié à Bessan (Hérault), près de Béziers, au cours"
628,Vingt-quatre armes de policiers ont été perdues ou volées depuis le début de l'année.
629,Le Premier ministre a envoyé mercredi 6 mai à tous les préfets une circulaire dans laquelle il conseille vivement de respecter la volonté des maires de ne pas rouvrir les écoles
630,"En pleine période de réforme des retraites, Nicolas Sarkozy a fait le lien avec ses accomplissements passés."
631,Le président américain Donald Trump a affirmé mercredi qu'il n'était pas prêt à signer l'accord sur la sécurité nationale conclu avec la Chine et la Russie.
632,"Les organisateurs de la ""convention de la droite"" auraient envoyé un SMS la semaine dernière, lui proposant d'être ""l'invitée surprise d'"
633,"Le zoo de Mulhouse a annoncé mercredi la naissance de deux bébés panthères nébuleuses, dont le sexe n'est pas encore connu."
634,"Le praticien avait affiché le texte dans son cabinet de chirurgie orthopédique de Pontaul-Combault, en Seine-et-Marne, au début du mois d"
635,"L'exécutif fait appel ""au sens de la responsabilité des Français"" pour respecter ces dispositions."
636,La chaîne de télévision CANAL+ et beIN sports se sont vu privés des matches de Ligue 1 et de Ligue 2 qui auraient dû être diffusés entre le
637,Les Français concernés par le second tour des élections municipales sont frileux à l'idée de retrouver les urnes.
638,Le député apparenté LFI de la Somme est revenu sur l'urgence de créer un État écologique et de revoir notre rapport à la croissance.
639,L'ancien ministre de la Transition écologique avait accusé le parti écologiste d'être à l'origine des révélations qui ont provoqué sa démission dans le
640,"La ministre des sports, Roxana Maracineanu, souhaite que les événements sportifs soient annulés au cas par cas."
641,"L'accident, qui a fait deux blessés légers vers 23H00, a mobilisé une cinquantaine de pompiers."
642,"La star d'""Alerte à Malibu"", militante engagée de longue date pour la cause animale, a pris la pause derrière les barreaux."
643,"L'animal a été repéré vers 18h30 par des riverains, alors qu'il se baladait de toiture en toiture."
644,"L'épouse du chef de l'État, engagée contre le harcèlement scolaire, a visité le collège des Petits-Ponts, à Clamart, en"
645,"La comédienne Élyette Boudou était l'invitée de M6 ce lundi soir. Dans un entretien accordé au Journal du dimanche, elle revient sur la"
646,"Selon BFMTV, ils étaient 148.000 l'année dernière."
647,Le nombre de patients hospitalisés en réanimation continue de baisser.
648,"Grégory Bouvier, directeur de l'école maternelle du Champ l'Evêque à Bruz (Ille-et-Vilaine), près de Rennes,"
649,"La 34e édition du Festival international du cirque, qui s'est déroulée du 9 au 11 octobre, s'est terminée sur un accueil mitigé pour les"
650,Le chef de l'Etat a rendu hommage jeudi aux trois sauveteurs de la SNSM morts vendredi en portant secours à un chalutier en détresse.
651,"Pour Aurore Bergé, présidente du Sénat, ""il y a aucune raison que le Sénat vote demain une réforme des retraites qui fera qu'à un moment"
652,"La ministre de la Santé s'est rendue à Rouen vendredi 27 septembre, au lendemain de l'incendie de l'usine Lubrizol classée Seves"
653,L'acteur et réalisateur Geoffrey Couët s'est confié sur son rapport au sexe dans les rues de Paris.
654,"Les forces de l'ordre, habituées aux terrains de guerre ou à la menace terroriste, devront assurer ce week-end une sécurisation des manifestations."
655,"Le maire de Verdun, Samuel Hazard, et le président de la région Grand est, Jean Rottner, ont dénoncé ""la disparition"" de la bataille"
656,Le coude à coude est devenu un cauchemar pour la distanciation physique. Alors que la Californie commence doucement à assouplir les mesures de confinement
657,L'éleveur laitier Dany Moureaux est parvenu à sauver un objet qui lui est cher.
658,"La présidente du Rassemblement national (RN), Marine Le Pen, s'est déclarée dimanche 14 avril ""parfaitement opposée (...) à la relocalisation"
659,"La victoire des écologistes dans les grandes villes dimanche soir signifierait-elle qu'ils deviendraient leaders de la gauche ? ""Ça veut dire que l'"
660,L'incendie s'est déclaré au premier étage d'un immeuble situé près de la place de la Nation. Treize personnes ont été blessées dans l'intervention.
661,"L'île de Majorque, située à quelque 60 kilomètres à l'est de Palma de Majorque, la capitale de cette île très touristique, a été touchée par des"
662,"Le Premier ministre libanais, Michel Aoun, a reçu jeudi le premier ministre libanais Hassan Diab, a annoncé le parquet de Paris."
663,Le photographe français Thierry Tillet a sillonné le Sahara avec trois chameliers pour explorer les perles du Sahara mauritanien.
664,"Le Conseil départemental va débloquer prochainement 2,2 millions d'euros pour financer cette prime ""exceptionnelle"" à destination des personnels des services d'aide et d'"
665,"Selon l'Organisation mondiale de la Santé, le nombre de morts quotidiens a atteint un nouveau record en 24 heures."
666,"Le juge d'instruction a ordonné un procès pour ""favoritisme"" et ""détournement de fonds publics par négligence"" pour Claude Gué"
667,"Dans une interview accordée à VSD, un proche d'Alain-Fabien, qui serait en froid avec son père, pourrait être carrément ruiné."
668,Le Cantal et la Haute-Loire sont déjà touchés par de forts orage le 12 juin dernier.
669,"L'élue de la Manche, Sonia Krimi, s'est faite remarquée en s'abstenant lors du vote du projet de loi asile et "
670,"A partir du 20 mai, chaque paquet de cigarettes produit à destination du marché européen portera un identifiant unique, c'est-à-dire une série de codes"
671,Anne Hidalgo a annoncé qu'elle souhaitait annuler le défilé du nouvel an chinois qui devait avoir lieu dimanche après-midi.
672,"Johanna Rolland, maire PS de Nantes, a été enfarinée samedi 6 octobre sur un marché de la ville. Elle a annoncé son intention de porter plainte contre X"
673,"Cette femme de 60 ans avait été retrouvée morte dans son lit par un voisin, dix jours après l'appel au Samu."
674,Ce professeur d'histoire vient de rendre son nouveau verdict : l'ancien-vice présidentiel américainAllan Lichtman vient de rendre son dernier verdict sur les élections présidentielles
675,L'ex-candidate à la présidentielle a fermé la porte à toute candidature aux européennes.
676,"La gouverneure démocrate de Flint, dans l'Etat des Grands lacs des Etats-Unis, a annoncé mardi avoir conclu un accord avec le gouvernement pour"
677,Un jeune homme de 23 ans s'est photographié les fesses à l'air devant un monument érigé en mémoire des soldats morts lors de la bataille
678,"Selon le baromètre Elabe pour Les Échos et Radio classique, la démission de l'ancien ministre de la Transition écologique a été plutôt bien perçue, que ce"
679,Le conducteur du véhicule a été évacué vers l'hôpital de Sélestat.
680,"L'ancienne ministre de l'Écologie animera un cours dans la célèbre école ""X"" sur le thème de l'écologie politique, indique France Info"
681,L'exécutif présente ce jeudi 3 septembre son dispositif destiné à préparer la France de 2030. Il vise à la création de 160.000 emplois en 2021.
682,"Le préfet de police de Paris, Michel Delpuech, a annoncé que ""tout est fait pour que la fête se déroule bien""."
683,"Selon les informations du Point, un homme âgé de 33 ans ""très défavorablement connu des services de police"", rôdait autour du domicile personnel de Gérald Dar"
684,L'acteur et réalisateur français Bebel Bebel s'est confié dans un entretien accordé au Journal du dimanche sur LCP. Il revient sur les attentats
685,L'association des professeurs de langues vivantes (APLV) dénonce les difficultés rencontrées par les professeurs de langue.
686,"Le baromètre RTLFG-Odoxa-2A souligne une baisse du budget alloué pour les vacances, qui passe de 871 à 852 euros en moyenne. Les"
687,"Le ministre de l'Education nationale Jean-Michel Blanquer a annoncé samedi 6 juin le déblocage de 200 millions d'euros pour financer le dispositif ""vac"
688,Un homme a eu la main arrachée par une grenade lancée par des gendarmes au cours d'une scène de vives tensions.
689,"L'archipel mauricien Tokyo a annoncé mercredi la création d'une équipe de spécialistes de l'environnement au Japon, qui acheminera notamment des produits"
690,Un homme travaillant comme bénévole pour le diocèse a été arrêté et placé en garde à vue.
691,Les violences conjugales ont augmenté de 32% en zone gendarmerie en une semaine et de 36% dans la zone de la préfecture de police de Paris
692,"L'ex-garde des Sceaux a déploré une polémique ""sans intérêt""."
693,"Des milliers de personnes se sont rassemblées à Rome pour dénoncer la mort de George Floyd, un Africo-américain de 46 ans."
694,"Patrick Pelloux, président de l'association des urgentistes de France, estime que les médecins libéraux sont ""en première lignée""."
695,"Le ministre de la Transition écologique a évoqué le ""début d'une guerre"" contre les pesticides après la sévère condamnation de Monsanto aux"
696,Sylvie Goulard est accusée d'avoir participé à une affaire d'emplois fictifs d'assistants des eurodéputés du Mode
697,Le leader de la France insoumise soummet ainsi à Benoît Hamon un pacte de non-agression.
698,"L'islamologue suisse, accusé de viols par trois femmes et placé en détention provisoire depuis près de six mois, va devoir répondre à deux de ses accusatrice"
699,"L'ancien président de la République, Jean-François Copé, et Bruno Le Maire, ouvrent les débats de la primaire de la droite,"
